15:18:07.959 INFO  [MLog-Init-Reporter] com.mchange.v2.log.MLog - MLog clients using slf4j logging.
15:23:18.601 INFO  [main] c.m.v.c.i.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 1, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 1hge15x9jmpkro4ofp22f|2805d709, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> org.postgresql.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 1hge15x9jmpkro4ofp22f|2805d709, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:postgresql://localhost:5432/restaurant2, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 10, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 1, numHelperThreads -> 3, preferredTestQuery -> null, privilegeSpawnedThreads -> false, properties -> {user=******, password=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
15:23:18.756 INFO  [main] org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL95Dialect
15:23:18.877 INFO  [main] o.h.e.j.e.i.LobCreatorBuilderImpl - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
15:23:18.879 INFO  [main] org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@6b54655f
15:23:19.318 WARN  [main] o.h.hql.internal.QuerySplitter - HHH000183: no persistent classes found for query class: delete from ua.in.dris4ecoder.model.businessObjects.Order
15:23:19.319 INFO  [main] o.h.h.i.QueryTranslatorFactoryInitiator - HHH000397: Using ASTQueryTranslatorFactory
15:23:19.327 WARN  [main] o.h.engine.query.spi.HQLQueryPlan - HHH000245: Manipulation query [delete from ua.in.dris4ecoder.model.businessObjects.Order] resulted in [0] split queries
15:26:30.331 INFO  [MLog-Init-Reporter] com.mchange.v2.log.MLog - MLog clients using slf4j logging.
15:26:30.579 INFO  [main] com.mchange.v2.c3p0.C3P0Registry - Initializing c3p0-0.9.5.2 [built 08-December-2015 22:06:04 -0800; debug? true; trace: 10]
15:26:31.018 INFO  [main] org.hibernate.Version - HHH000412: Hibernate Core {5.2.2.Final}
15:26:31.020 INFO  [main] org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
15:26:31.021 INFO  [main] org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
15:26:31.051 INFO  [main] o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
15:26:31.181 INFO  [main] c.m.v.c.i.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 1, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 1hge15x9jmpow9pzn795e|434a63ab, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> org.postgresql.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 1hge15x9jmpow9pzn795e|434a63ab, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:postgresql://localhost:5432/restaurant2, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 10, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 1, numHelperThreads -> 3, preferredTestQuery -> null, privilegeSpawnedThreads -> false, properties -> {user=******, password=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
15:26:31.332 INFO  [main] org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL95Dialect
15:26:31.445 INFO  [main] o.h.e.j.e.i.LobCreatorBuilderImpl - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
15:26:31.447 INFO  [main] org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@5b080f3a
15:26:31.886 WARN  [main] o.h.hql.internal.QuerySplitter - HHH000183: no persistent classes found for query class: delete from ua.in.dris4ecoder.model.businessObjects.Order
15:26:31.888 INFO  [main] o.h.h.i.QueryTranslatorFactoryInitiator - HHH000397: Using ASTQueryTranslatorFactory
15:26:31.897 WARN  [main] o.h.engine.query.spi.HQLQueryPlan - HHH000245: Manipulation query [delete from ua.in.dris4ecoder.model.businessObjects.Order] resulted in [0] split queries
15:26:31.916 WARN  [main] o.h.hql.internal.QuerySplitter - HHH000183: no persistent classes found for query class: delete from ua.in.dris4ecoder.model.businessObjects.Dish
15:26:31.917 WARN  [main] o.h.engine.query.spi.HQLQueryPlan - HHH000245: Manipulation query [delete from ua.in.dris4ecoder.model.businessObjects.Dish] resulted in [0] split queries
15:27:10.915 INFO  [MLog-Init-Reporter] com.mchange.v2.log.MLog - MLog clients using slf4j logging.
15:27:11.122 INFO  [main] com.mchange.v2.c3p0.C3P0Registry - Initializing c3p0-0.9.5.2 [built 08-December-2015 22:06:04 -0800; debug? true; trace: 10]
15:27:11.405 INFO  [main] org.hibernate.Version - HHH000412: Hibernate Core {5.2.2.Final}
15:27:11.407 INFO  [main] org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
15:27:11.408 INFO  [main] org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
15:27:11.439 INFO  [main] o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
15:27:11.567 INFO  [main] c.m.v.c.i.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 1, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 1hge15x9jmpprko1uyll56|2805d709, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> org.postgresql.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 1hge15x9jmpprko1uyll56|2805d709, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:postgresql://localhost:5432/restaurant2, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 10, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 1, numHelperThreads -> 3, preferredTestQuery -> null, privilegeSpawnedThreads -> false, properties -> {user=******, password=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
15:27:11.718 INFO  [main] org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL95Dialect
15:27:11.830 INFO  [main] o.h.e.j.e.i.LobCreatorBuilderImpl - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
15:27:11.832 INFO  [main] org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@6b54655f
15:27:12.317 WARN  [main] o.h.hql.internal.QuerySplitter - HHH000183: no persistent classes found for query class: delete from ua.in.dris4ecoder.model.businessObjects.Order
15:27:12.319 INFO  [main] o.h.h.i.QueryTranslatorFactoryInitiator - HHH000397: Using ASTQueryTranslatorFactory
15:27:12.324 WARN  [main] o.h.engine.query.spi.HQLQueryPlan - HHH000245: Manipulation query [delete from ua.in.dris4ecoder.model.businessObjects.Order] resulted in [0] split queries
15:27:12.344 WARN  [main] o.h.hql.internal.QuerySplitter - HHH000183: no persistent classes found for query class: delete from ua.in.dris4ecoder.model.businessObjects.Dish
15:27:12.344 WARN  [main] o.h.engine.query.spi.HQLQueryPlan - HHH000245: Manipulation query [delete from ua.in.dris4ecoder.model.businessObjects.Dish] resulted in [0] split queries
15:27:12.366 WARN  [main] o.h.hql.internal.QuerySplitter - HHH000183: no persistent classes found for query class: delete from ua.in.dris4ecoder.model.businessObjects.Waiter
15:27:12.367 WARN  [main] o.h.engine.query.spi.HQLQueryPlan - HHH000245: Manipulation query [delete from ua.in.dris4ecoder.model.businessObjects.Waiter] resulted in [0] split queries
15:29:56.403 INFO  [MLog-Init-Reporter] com.mchange.v2.log.MLog - MLog clients using slf4j logging.
15:29:56.556 INFO  [main] com.mchange.v2.c3p0.C3P0Registry - Initializing c3p0-0.9.5.2 [built 08-December-2015 22:06:04 -0800; debug? true; trace: 10]
15:29:56.769 INFO  [main] org.hibernate.Version - HHH000412: Hibernate Core {5.2.2.Final}
15:29:56.771 INFO  [main] org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
15:29:56.772 INFO  [main] org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
15:29:56.802 INFO  [main] o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
15:29:56.933 INFO  [main] c.m.v.c.i.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 1, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 1hge15x9jmptb9rqruply|434a63ab, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> org.postgresql.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 1hge15x9jmptb9rqruply|434a63ab, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:postgresql://localhost:5432/restaurant2, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 10, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 1, numHelperThreads -> 3, preferredTestQuery -> null, privilegeSpawnedThreads -> false, properties -> {user=******, password=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
15:29:57.085 INFO  [main] org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL95Dialect
15:29:57.199 INFO  [main] o.h.e.j.e.i.LobCreatorBuilderImpl - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
15:29:57.201 INFO  [main] org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@5b080f3a
15:29:57.655 WARN  [main] o.h.hql.internal.QuerySplitter - HHH000183: no persistent classes found for query class: delete from ua.in.dris4ecoder.model.businessObjects.Order
15:29:57.657 INFO  [main] o.h.h.i.QueryTranslatorFactoryInitiator - HHH000397: Using ASTQueryTranslatorFactory
15:29:57.664 WARN  [main] o.h.engine.query.spi.HQLQueryPlan - HHH000245: Manipulation query [delete from ua.in.dris4ecoder.model.businessObjects.Order] resulted in [0] split queries
15:29:57.682 WARN  [main] o.h.hql.internal.QuerySplitter - HHH000183: no persistent classes found for query class: delete from ua.in.dris4ecoder.model.businessObjects.Dish
15:29:57.683 WARN  [main] o.h.engine.query.spi.HQLQueryPlan - HHH000245: Manipulation query [delete from ua.in.dris4ecoder.model.businessObjects.Dish] resulted in [0] split queries
15:29:57.701 WARN  [main] o.h.hql.internal.QuerySplitter - HHH000183: no persistent classes found for query class: delete from ua.in.dris4ecoder.model.businessObjects.Waiter
15:29:57.702 WARN  [main] o.h.engine.query.spi.HQLQueryPlan - HHH000245: Manipulation query [delete from ua.in.dris4ecoder.model.businessObjects.Waiter] resulted in [0] split queries
15:31:31.821 INFO  [MLog-Init-Reporter] com.mchange.v2.log.MLog - MLog clients using slf4j logging.
15:31:31.983 INFO  [main] com.mchange.v2.c3p0.C3P0Registry - Initializing c3p0-0.9.5.2 [built 08-December-2015 22:06:04 -0800; debug? true; trace: 10]
15:31:32.193 INFO  [main] org.hibernate.Version - HHH000412: Hibernate Core {5.2.2.Final}
15:31:32.195 INFO  [main] org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
15:31:32.196 INFO  [main] org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
15:31:32.227 INFO  [main] o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
15:31:32.357 INFO  [main] c.m.v.c.i.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 1, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 1hge15x9jmpvcvm3qi7zd|2ea41516, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> org.postgresql.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 1hge15x9jmpvcvm3qi7zd|2ea41516, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:postgresql://localhost:5432/restaurant2, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 10, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 1, numHelperThreads -> 3, preferredTestQuery -> null, privilegeSpawnedThreads -> false, properties -> {user=******, password=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
15:31:32.508 INFO  [main] org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL95Dialect
15:31:32.623 INFO  [main] o.h.e.j.e.i.LobCreatorBuilderImpl - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
15:31:32.625 INFO  [main] org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@7d3430a7
15:31:33.071 WARN  [main] o.h.hql.internal.QuerySplitter - HHH000183: no persistent classes found for query class: delete from ua.in.dris4ecoder.model.businessObjects.Order
15:31:33.073 INFO  [main] o.h.h.i.QueryTranslatorFactoryInitiator - HHH000397: Using ASTQueryTranslatorFactory
15:31:33.080 WARN  [main] o.h.engine.query.spi.HQLQueryPlan - HHH000245: Manipulation query [delete from ua.in.dris4ecoder.model.businessObjects.Order] resulted in [0] split queries
15:31:33.097 WARN  [main] o.h.hql.internal.QuerySplitter - HHH000183: no persistent classes found for query class: delete from ua.in.dris4ecoder.model.businessObjects.Dish
15:31:33.097 WARN  [main] o.h.engine.query.spi.HQLQueryPlan - HHH000245: Manipulation query [delete from ua.in.dris4ecoder.model.businessObjects.Dish] resulted in [0] split queries
15:31:33.114 WARN  [main] o.h.hql.internal.QuerySplitter - HHH000183: no persistent classes found for query class: delete from ua.in.dris4ecoder.model.businessObjects.Waiter
15:31:33.114 WARN  [main] o.h.engine.query.spi.HQLQueryPlan - HHH000245: Manipulation query [delete from ua.in.dris4ecoder.model.businessObjects.Waiter] resulted in [0] split queries
15:36:22.350 INFO  [MLog-Init-Reporter] com.mchange.v2.log.MLog - MLog clients using slf4j logging.
15:36:22.548 INFO  [main] com.mchange.v2.c3p0.C3P0Registry - Initializing c3p0-0.9.5.2 [built 08-December-2015 22:06:04 -0800; debug? true; trace: 10]
15:36:22.861 INFO  [main] org.hibernate.Version - HHH000412: Hibernate Core {5.2.2.Final}
15:36:22.864 INFO  [main] org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
15:36:22.865 INFO  [main] org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
15:36:22.900 INFO  [main] o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
15:36:23.104 INFO  [main] c.m.v.c.i.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 1, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 1hge15x9jmq1l2g14p5ubw|2805d709, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> org.postgresql.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 1hge15x9jmq1l2g14p5ubw|2805d709, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:postgresql://localhost:5432/restaurant2, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 10, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 1, numHelperThreads -> 3, preferredTestQuery -> null, privilegeSpawnedThreads -> false, properties -> {user=******, password=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
15:36:23.268 INFO  [main] org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL95Dialect
15:36:23.379 INFO  [main] o.h.e.j.e.i.LobCreatorBuilderImpl - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
15:36:23.380 INFO  [main] org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@6b54655f
15:36:23.826 WARN  [main] o.h.hql.internal.QuerySplitter - HHH000183: no persistent classes found for query class: delete from ua.in.dris4ecoder.model.businessObjects.Order
15:36:23.827 INFO  [main] o.h.h.i.QueryTranslatorFactoryInitiator - HHH000397: Using ASTQueryTranslatorFactory
15:36:23.835 WARN  [main] o.h.engine.query.spi.HQLQueryPlan - HHH000245: Manipulation query [delete from ua.in.dris4ecoder.model.businessObjects.Order] resulted in [0] split queries
15:36:23.853 WARN  [main] o.h.hql.internal.QuerySplitter - HHH000183: no persistent classes found for query class: delete from ua.in.dris4ecoder.model.businessObjects.Dish
15:36:23.854 WARN  [main] o.h.engine.query.spi.HQLQueryPlan - HHH000245: Manipulation query [delete from ua.in.dris4ecoder.model.businessObjects.Dish] resulted in [0] split queries
15:36:23.870 WARN  [main] o.h.hql.internal.QuerySplitter - HHH000183: no persistent classes found for query class: delete from ua.in.dris4ecoder.model.businessObjects.Waiter
15:36:23.870 WARN  [main] o.h.engine.query.spi.HQLQueryPlan - HHH000245: Manipulation query [delete from ua.in.dris4ecoder.model.businessObjects.Waiter] resulted in [0] split queries
15:37:40.756 INFO  [MLog-Init-Reporter] com.mchange.v2.log.MLog - MLog clients using slf4j logging.
